"h","fmethod","sampleSize","mseBase","mseMintSample","mseCombMintShr","mseBayesDiag","mseBayesSample","mseBayesGlasso","mseBayesShr"
2,"arima",100,54.7187368867252,NA,71.4442532975816,60.3473234935977,62.9652164371824,56.6224517706732,61.8813008487995
2,"arima",100,56.4203222959376,NA,65.877548123454,58.5596556697241,61.8500732792944,61.0049803379952,59.7564523783411
2,"arima",100,1.47997784227799,NA,0.465356742316956,0.693092589247638,0.468342490344909,0.553357324675667,0.479028300543899
2,"arima",100,12.582700394533,NA,6.22851213314264,9.08907743401418,8.14486886663729,11.0006868998084,8.77165399653368
2,"arima",100,4.33033849324807,NA,0.958506116473206,2.16749405709377,1.53812084499063,2.61201271730146,1.73144308639489
3,"ets",100,32.5648907197671,NA,21.7134282860374,25.7961008397087,25.3609485300449,34.5851072366494,25.0235952720569
3,"ets",100,5.63027253717388,NA,2.35995632646027,3.43237665080154,3.28814000834929,5.98081295007937,3.23181469686712
3,"ets",100,5.96318671852842,NA,7.97263249398176,8.4718549353216,8.07350948948539,3.11394727909287,8.49644086531593
3,"ets",100,27.9354297414694,NA,26.8132037586387,26.4584921191507,26.6789283897009,29.2550661659397,26.4918012635587
3,"ets",100,8.04832733980184,NA,8.94442686943298,9.08996008307243,8.93767811705247,7.07490967626421,9.08483428879201
3,"ets",100,19.1245481885095,NA,17.1814842486713,19.5632302650419,18.9430944015933,17.0977625197951,19.231445434224
3,"ets",100,3.12387556327778,NA,1.03260886464738,1.2873229147089,1.31007907896525,4.11184543306951,1.1957915826364
3,"ets",100,0.922052461802015,NA,0.905470441205259,0.65774658157418,0.745606046559926,1.26695424141688,0.692332874366949
3,"ets",100,5.59076581450597,NA,4.92216309747273,5.15959895169998,5.06224701909383,5.55743098782126,5.2211817966302
3,"ets",100,54.9186358473199,NA,29.000981512772,36.7384462549593,36.4818712065914,60.8275869025839,35.5288260966223
3,"ets",100,7.99836308103649,NA,3.49351899079959,4.67472675642553,4.68228024364375,8.7137256014795,4.53875258834479
3,"ets",100,7.77325141006681,NA,5.77686247717684,5.94558831486248,5.83509976926104,8.88968711168,5.78240933187199
3,"ets",100,46.5665084287667,NA,61.5323871582032,50.2025822699665,51.9352139010246,49.5841320930303,51.539378015041
3,"ets",100,11.4288330332418,NA,15.5917112548295,14.2221572482657,14.1196775727922,9.26758530389988,14.4505956113892
3,"ets",100,26.0455578169287,NA,26.215413655501,25.3886828425734,25.8289314815333,27.5010880492846,25.6709146972215
3,"ets",100,3.64443393701908,NA,3.66539787065706,3.81564418186764,3.63109881452801,3.42222588650281,3.68831588669843
3,"ets",100,3.29439108718233,NA,3.38806731695197,3.28177596098874,3.34049275554611,3.39434408320211,3.31691530370559
3,"ets",100,31.5369108622715,NA,22.0305389227663,24.026437364066,24.49530135362,36.8766612804343,23.8909855201383
3,"ets",100,3.52421566753794,NA,4.04366788433705,3.05822747793796,2.90963272557284,4.48171100125102,2.91936313984302
3,"ets",100,45.523318142995,NA,19.2397982379586,29.5506368242424,27.848428895441,45.7003425801013,27.4424597621516
3,"ets",100,77.62911208254,NA,46.6944079226979,55.426749086041,55.4057773190985,87.6470711472183,53.5480660058564
3,"ets",100,17.6020670259385,NA,13.2253484427133,13.5818071841979,13.7408135874323,21.2367075212343,13.4824082669045
3,"ets",100,45.0856986867722,NA,36.0240418643486,40.5271020918418,39.8154270212354,44.6352559863751,39.7832142136346
3,"ets",100,71.8500222144447,NA,62.9217865675392,66.8206403066467,66.2054682126451,72.5727297097694,65.9942717728654
3,"ets",100,31.8885274048516,NA,17.4891808943319,21.0856974479985,21.0092183030604,37.4056568418446,20.1977945086344
3,"ets",100,6.24310377352452,NA,4.755172386289,5.16573408696193,5.55435015678572,6.14904544691517,5.63641280898672
3,"ets",100,17.0769803433275,NA,19.4687141771784,16.5254758417354,17.0545186385251,18.3183135924763,16.830723912401
3,"ets",100,31.6229209351898,NA,30.8645924205764,29.86238226808,30.21368869239,34.0315773353788,29.8270596916962
3,"ets",100,5.28465138704534,NA,7.06909413978724,6.4617535258665,6.231981361365,4.45938205565843,6.38350885339286
3,"ets",100,2.47549655054087,NA,2.26823256298973,2.27920473954919,2.33511046774578,2.76705796323561,2.28512869348429
3,"ets",100,5.76195868475684,NA,5.39683434802693,5.48445511015353,5.52496089465956,5.89519539745259,5.50976009681442
3,"ets",100,18.1365835328608,NA,21.9135652090282,19.1840174305813,19.5916744165387,17.5147586390925,19.7337970599946
3,"ets",100,11.1305600827273,NA,10.267587893084,11.1329246347551,10.9601198306196,10.5794513396635,11.0601177985175
3,"ets",100,29.076904043973,NA,23.5926423800017,23.812512103196,25.1449039679898,34.8959241333038,24.1941798121524
3,"ets",100,35.0018070768091,NA,32.8021430360452,31.9412210948612,33.1871053639926,36.0082162009439,33.107342151343
3,"ets",100,2.83777892534389,NA,2.75661094459775,2.53400973637308,2.62187734264795,2.98107590707961,2.60884510274824
3,"ets",100,21.2352321641462,NA,22.3347914210668,20.9053123310106,20.9941881921058,21.3021551933152,20.9725996362737
3,"ets",100,38.4849846154205,NA,36.658283592291,36.9579060406232,37.225381789534,39.9036817985048,37.1275380997236
3,"ets",100,15.5907432022478,NA,7.95676265318863,11.6642801494399,11.581033221261,16.1336007396107,11.4521151168885
3,"ets",100,8.05291277030287,NA,7.34373370487781,7.17122568798424,7.30254982672994,8.68325740668588,7.18702766618634
3,"ets",100,1.92273717921001,NA,1.73409264554277,1.71250975246354,1.62267409378139,2.06699431291431,1.64958650651961
3,"ets",100,19.3114384247834,NA,14.5177448692578,14.6975381510156,14.7208396028389,23.4409566478988,14.404476065605
3,"ets",100,26.4770197146005,NA,33.3912360740084,29.3437126097079,29.2630849632393,24.4932101613884,29.6084065237055
3,"ets",100,105.299079692794,NA,100.022873221073,101.109881756256,102.040318720135,110.770767251009,101.118632843496
3,"ets",100,74.5154471915719,NA,94.6043630222861,79.8969840055023,81.3095357036451,74.6647065007863,81.3604447652312
3,"ets",100,1.79280766440276,NA,4.6029881617625,2.11419441954494,2.23836971777242,1.28590304712891,2.35726348470785
3,"ets",100,2.94196498862936,NA,2.35900932574854,1.50420056394783,1.75149930121036,3.73363491186509,1.67506873438953
3,"arima",100,6.53144819593754,NA,10.0057710292576,7.5018054725841,7.7193934222153,7.25438957118815,7.5321332606335
3,"arima",100,1.63008646651852,NA,1.44636233106754,1.70393261579995,1.65260423609071,1.32607147966042,1.61014999324521
3,"arima",100,23.5042558981401,NA,17.9843963963045,21.802717417993,21.3377498244296,21.2135747780396,21.536414506631
3,"arima",100,29.6752327417403,NA,25.9803748529769,27.8403574621875,27.7971674581056,30.5367349263481,27.6896046396844
3,"arima",100,12.7776543153175,NA,10.8522508518981,12.133207912847,11.9478552978095,12.2105944201162,12.0209397990008
3,"arima",100,21.4944138641092,NA,17.7574434725311,20.0393795947061,19.8106855205909,21.2770599622948,19.8282573538641
3,"arima",100,1.5556415097789,NA,1.24961129956042,1.27862267801124,1.32069629154729,1.66407866786226,1.31553681907824
3,"arima",100,1.51909138210989,NA,0.821710614191303,1.0462447557423,1.08205637709603,1.80136868394752,1.01751128178028
3,"arima",100,3.27137402351696,NA,2.13368168043216,2.47709988887277,2.6010942964058,3.64129845553795,2.53287587572242
3,"arima",100,11.488130204492,NA,13.1093589116462,12.4531962498215,12.2843633862629,10.5134163025986,12.4889180992606
3,"arima",100,2.49499534431408,NA,2.32610256926839,2.20312156542169,2.29645261986928,2.5657640725187,2.2896029176982
3,"arima",100,5.33217339354667,NA,5.45394169391378,5.46820941510251,5.41537243154932,5.28303611013802,5.41811853065751
3,"arima",100,41.8302304953533,NA,50.8828828987029,44.3016509580261,45.3634926173704,43.2583136314068,44.9928989898287
3,"arima",100,11.5441149696784,NA,15.9603723655435,13.7063882640469,13.4774700882116,10.387115784576,13.717807595152
3,"arima",100,12.7407556731606,NA,17.3742037369708,15.4366156698064,14.9705491546743,10.7209856405832,15.4016502156474
3,"arima",100,2.85704539254559,NA,2.66929466028979,2.88443114131527,2.80769089945618,2.7839752711956,2.81383232416873
3,"arima",100,6.97937520942781,NA,6.42656560552616,6.49624637225842,6.58807350813757,7.44592408104627,6.48770565469071
3,"arima",100,16.9134199433977,NA,16.7662441112869,17.092098108637,16.9540214702332,16.417862973467,17.0590196981892
3,"arima",100,2.75189718791579,NA,2.98274590965267,2.67914168529485,2.7487053775164,3.05315904872851,2.67954353462109
3,"arima",100,8.56034165324107,NA,6.5556366548621,7.27324657076319,7.26639317871904,9.84687145107704,7.1859036606402
3,"arima",100,24.4918026879252,NA,23.321586192197,22.3496740672051,22.4985662035117,29.4656298204705,22.370076057017
3,"arima",100,5.75751853852288,NA,6.69878256417751,6.14132136691967,6.13766342556543,5.85758450593945,6.11270551757363
3,"arima",100,38.4001724996418,NA,31.8889734169885,34.5497498051515,34.6370593991976,41.4242064183325,34.320261290293
3,"arima",100,52.0813221697158,NA,49.6256176745581,50.4175530538656,50.4024194014263,54.6726383141696,50.3060637387408
3,"arima",100,17.7620064215739,NA,12.9388643967119,14.6840628611795,14.9696218529084,20.3576267347993,14.59350474162
3,"arima",100,5.53999419936619,NA,5.87535613456051,5.12702843831893,5.42973507572337,5.65472095175314,5.39565786705066
3,"arima",100,6.24175621524782,NA,8.4115471790356,6.53667741607009,6.80872447049322,7.00936689113312,6.76261293630748
3,"arima",100,17.2634013470616,NA,23.1097322194978,19.0833929607206,19.4531829229378,17.4003430947588,19.4468011861103
3,"arima",100,2.02681918511641,NA,3.98495192462261,2.96985336576322,2.6286844478373,1.33902652208416,2.88106311777093
3,"arima",100,6.31046168579651,NA,5.51416191922928,6.08150433718295,5.99649513666759,6.12475151506512,6.0060830111187
3,"arima",100,8.08620390152757,NA,6.87247478476155,7.6583257434591,7.41611871491807,7.43675308799155,7.60058964530183
3,"arima",100,6.85616594549891,NA,7.2488213042394,6.2080250741159,6.3602458882738,7.34243533364292,6.53834444814784
3,"arima",100,0.951768825539284,NA,1.51078673026908,0.908446602354132,0.857000583519795,0.524699698982023,0.805297567142872
3,"arima",100,5.37570053248095,NA,7.852936503692,6.21512928223467,6.15449417611583,4.44224107377942,5.80274211782421
3,"arima",100,13.1530042229948,NA,11.6465020092731,12.4559045305703,10.940282769013,13.2862816513793,11.6342634257149
3,"arima",100,9.06746010041388,NA,4.47728059967611,7.15943929378649,6.56125866368364,8.16967933373097,6.76858745509776
3,"arima",100,48.7767335714415,NA,38.6787634802961,44.3904489329967,43.4930063555674,48.1460182434358,43.7996761750431
3,"arima",100,31.8843733581947,NA,29.7315665875978,28.4431323780714,28.3846389757053,32.0520351786728,29.303889254639
3,"arima",100,25.3562370909591,NA,13.7885108920604,17.3101753906003,17.2183721448157,25.4466629095745,17.1520804723632
3,"arima",100,12.2375024548818,NA,8.41656783950135,9.29419220563483,9.19237163637023,12.1073497853214,9.36520536674809
3,"arima",100,13.2317709796707,NA,12.2650300581816,13.3853377014899,11.9075561142694,10.6892858559308,13.0810767302993
3,"arima",100,6.55105581633093,NA,7.76203845798626,7.34218665023833,6.63518952571718,5.89884774103668,7.23382338352208
3,"arima",100,13.6931226081847,NA,21.7048994739026,16.5388762281504,17.6002115191752,13.9020895951435,17.0869608892742
3,"arima",100,59.0152651864146,NA,73.9918210486946,63.4475836355941,67.062614698105,63.1035435930697,64.9440068855428
3,"arima",100,43.3730108377386,NA,61.3177335051598,48.9425302448967,52.0297105901864,45.6208442287216,50.7563667965041
3,"arima",100,3.1771054160034,NA,0.887104358512516,1.76937204834322,1.34505498383109,2.13121614165103,1.50553891848511
3,"arima",100,14.3404502141111,NA,4.6325868607671,9.02459574926615,7.80107554016657,12.074038212039,8.43368883807864
4,"ets",100,18.577041617319,NA,10.4822697200928,14.0206452297418,13.6857145215974,19.5180260245932,13.5208743295621
4,"ets",100,7.0189058508433,NA,4.75453920782318,4.45781209939157,4.39619722009376,9.391834531949,4.24005860910015
4,"ets",100,34.4736839257041,NA,33.3231700703801,32.9445462605038,33.1302441466755,35.8876705878669,32.9356218141202
4,"ets",100,20.2377226006897,NA,21.6142177360958,21.8450513905823,21.640071110335,18.7587154296741,21.8598278201519
4,"ets",100,11.0621466692887,NA,9.58254801064105,11.3865996571326,10.9079949599446,9.50070994140606,11.1290067937382
4,"ets",100,42.6341067797267,NA,33.9447038853447,34.6124698663365,35.3302424072785,47.8471737110417,34.470963018288
4,"ets",100,1.15742513671699,NA,1.11986415329904,1.4282537041504,1.28468683750251,0.731354116826266,1.37806044129067
4,"ets",100,2.87882683260291,NA,2.17621523303072,2.35206018985707,2.29395305618713,3.04297493736564,2.39263532308252
4,"ets",100,18.3571882194783,NA,4.44296029205023,8.25563485087365,8.12510323292086,20.9775034338214,7.70119645325482
4,"ets",100,26.1498394987907,NA,16.030868489598,19.4581764636503,19.2479674474349,28.0285803885483,18.9206710120737
4,"ets",100,6.08961776082616,NA,4.13745340424763,4.16930410085572,4.36470709084202,7.09059277050628,4.20711703322277
4,"ets",100,7.34952667472965,NA,9.64086158707037,6.90152879391724,7.60130152698875,7.86501032492755,7.47563603719097
4,"ets",100,29.0330544166492,NA,37.4575877576182,35.1881894633345,34.8873205949248,24.5811926726712,35.593879598168
4,"ets",100,35.4671017764163,NA,35.4797119974568,34.654315235849,35.1752745570898,37.1421002857432,34.9988582274385
4,"ets",100,10.6395325363718,NA,12.5343886316061,10.546919137741,10.9462056960231,12.0772678952602,10.755773604521
4,"ets",100,8.33529521002296,NA,7.76588949299542,8.29646196858712,8.15521884324852,8.00358580345735,8.20828377345542
4,"ets",100,6.49197707470821,NA,3.66286344159568,4.73692720164972,4.70801454205193,7.33785092246271,4.75476375216411
4,"ets",100,18.0600795876383,NA,20.0411717905234,17.2733483424838,17.1923254437464,21.0594203879854,17.0786217462244
4,"ets",100,25.9005979583515,NA,7.52754876327669,13.8744967767807,12.7211204605067,25.7275987340501,12.4400828315094
4,"ets",100,45.9749888693376,NA,22.1241500896209,29.1118663076416,29.2014832305556,52.9433202034605,27.8609925462039
4,"ets",100,34.47488382316,NA,27.7713503479439,28.0773259006604,28.4181320019812,40.4647930910574,27.8082461693362
4,"ets",100,9.02286891881234,NA,9.03900157912759,8.91462592814605,9.07670672963132,9.01733398965445,9.08173743087483
4,"ets",100,59.9881861333766,NA,51.4692568508825,55.1441101392085,54.6100022357815,60.7049906717342,54.4179321768402
4,"ets",100,82.3799114235185,NA,60.304097766238,65.8624951307908,65.7143188177239,91.2999405163407,64.1878783914646
4,"ets",100,11.7581854178205,NA,7.71488795536262,8.70482217626148,8.94978964835561,13.4971308463691,8.71151582295156
4,"ets",100,12.8387137221911,NA,14.0987451245703,12.0201740461898,12.5960583353191,13.8604536060388,12.405318586027
4,"ets",100,17.419445397777,NA,16.8071345661425,16.1799846670675,16.4092706212051,19.1102402774371,16.1387866597863
4,"ets",100,13.9272480359717,NA,19.1417512096039,16.9868049791526,16.6369895500525,11.4430567520642,17.1378949461419
4,"ets",100,5.20650249269827,NA,5.60829531577595,5.71021550513886,5.57160575759959,4.52773045660128,5.69463600708372
4,"ets",100,2.42604164393772,NA,2.33902687197445,2.39312715657043,2.40628406556713,2.44971329673798,2.40463404546605
4,"ets",100,4.29645825317454,NA,4.22627402941531,3.87936216113758,4.08264004040928,4.36448508368531,4.08373996732866
4,"ets",100,21.7140799272472,NA,20.6297251017345,21.8811850302946,21.5501048721226,20.8478438416668,21.7060069569833
4,"ets",100,32.4721699991927,NA,26.1956995225498,26.5502870914589,28.0009127655715,39.1651167834812,26.8954167157006
4,"ets",100,30.1049261603729,NA,27.2899904193191,27.3359841763164,28.3811332508417,30.9067202830311,28.3245820122831
4,"ets",100,16.0353358269875,NA,14.2764722485776,14.5111759596539,14.8070282653438,17.0077979387882,14.6292879676933
4,"ets",100,2.15497235278183,NA,2.34666892886794,1.98101383772134,2.04073387409289,2.19717527272703,2.03189011453583
4,"ets",100,15.9837734932384,NA,17.6444434835264,18.3455914986687,17.8561176020703,13.4229488329177,18.3317697734394
4,"ets",100,25.9324647834156,NA,23.5315274998566,23.0011044780017,23.5927144604387,26.4370439817549,23.501091584845
4,"ets",100,17.6683747587713,NA,15.2780396841829,15.4458470889365,15.7468987802814,19.4949746815597,15.4341539444701
4,"ets",100,20.0398882415743,NA,17.5462080757576,18.675051629932,18.5875816197574,21.3955482214811,18.4094442474281
4,"ets",100,6.32703580493998,NA,11.6114113462632,9.05717787912554,8.21575395076371,3.50852500781543,9.01528041914123
4,"ets",100,29.1066264472932,NA,35.8801315488892,31.9261791727798,31.779540945388,27.1990537443186,32.1183211131769
4,"ets",100,42.9599767341448,NA,39.5916880699781,40.3657638523592,40.9447555525934,46.2774662150515,40.3862935172378
4,"ets",100,85.8324971165813,NA,108.045023570226,91.8799889473,93.3156719520376,85.9213234389225,93.3781212127343
4,"ets",100,74.3923582068616,NA,97.6356369966107,82.2151939011688,82.7168459796476,69.7248529894317,83.662842631621
4,"ets",100,3.13372064551479,NA,8.16871018880124,4.65464656922052,4.48736087416253,1.33338635001174,4.86396596114649
4,"arima",100,2.43023370661016,NA,3.83308089337925,2.88015187324336,2.94631198833864,2.61684827532123,2.88046491994943
4,"arima",100,1.8531678962835,NA,1.39214106369656,1.81275761493252,1.66939419445743,1.31771317601144,1.62425305809274
4,"arima",100,37.5621412606,NA,33.1686750955142,35.4475783472129,35.400031890574,38.2693707928811,35.3019813979249
4,"arima",100,28.6070791487694,NA,25.4718968914719,27.5016804411791,27.2489491404787,27.9491247129542,27.3381868612817
4,"arima",100,13.5309709434702,NA,10.4078241879698,12.2182003824503,12.0405366989226,13.3598132048009,12.055018140687
4,"arima",100,26.6411675382314,NA,24.1247589375697,25.2465941238912,25.3033666705023,27.2108838271922,25.1749775363926
4,"arima",100,1.25965301247089,NA,1.2696518680543,1.08573673489937,1.13116778698844,1.2338989454211,1.15539396984087
4,"arima",100,2.39136321075534,NA,1.56056875221527,1.94694112456489,1.95048568816728,2.49697876499742,1.92741790281982
4,"arima",100,0.654285609154761,NA,0.250931584770021,0.289053945346105,0.353738030308832,0.865730517209695,0.322287287859883
4,"arima",100,7.23216316093645,NA,8.95237709987707,8.20120351927237,8.07425173254399,6.29415496687096,8.27689102588764
4,"arima",100,3.20096141878034,NA,2.97629630084653,2.96838367094394,3.0386429315148,3.29690441363201,3.02151894579341
4,"arima",100,5.94543557105655,NA,6.65510198084038,5.58545035039151,5.89522318518627,6.11355358576287,5.8604024835367
4,"arima",100,37.6064908603094,NA,44.0828031281121,40.2301148870519,40.4314165337334,37.0891991284926,40.5222835155187
4,"arima",100,16.6649045732628,NA,22.5042826391933,19.8669723073748,19.3930962623859,14.5389322764513,19.830179809225
4,"arima",100,8.84543312090616,NA,10.4014116714221,9.44942999972354,9.50780742372345,8.72345856713473,9.5286598174161
4,"arima",100,4.00039703571071,NA,4.36190809043049,4.15631291866604,4.13838003451756,3.8525299116539,4.17807723034167
4,"arima",100,7.21321184144291,NA,6.96166862120567,6.87378826629623,6.99448682902179,7.68652802791394,6.89686019306245
4,"arima",100,15.6849203133571,NA,16.8359750177541,16.2687159814101,16.1793038573311,15.5886250410116,16.1768860321925
4,"arima",100,0.55910454222273,NA,0.38204943373373,0.401464370454889,0.397463807290487,0.79676923185736,0.396034418096185
4,"arima",100,5.56861030326686,NA,5.58101110241677,4.93848102477688,4.97859330296708,7.23910941209903,4.99915858530977
4,"arima",100,14.9226554118001,NA,17.3672421087399,15.8298102359637,15.9392293177912,15.0905825531159,15.9451473122076
4,"arima",100,2.94754924917458,NA,4.20640901126104,3.63275178622101,3.40667647814714,2.40738152473925,3.56368001825168
4,"arima",100,42.8784178480176,NA,41.3664679370169,41.6657573260087,41.9247870800468,44.8708742631262,41.6657602872317
4,"arima",100,53.1834929208892,NA,46.8389177389958,49.5688971567218,49.3823495751375,56.6757188367507,49.2134822492686
4,"arima",100,12.5620738720279,NA,9.47042906221154,11.0412688248892,11.0220900284637,12.8332348895884,10.973681601262
4,"arima",100,5.5170677427116,NA,6.10857352415809,5.19840490159146,5.37007546398484,5.8847427355011,5.44656609350724
4,"arima",100,5.88216988475115,NA,9.5402712773898,6.93061371976838,7.1914769108072,5.8299979144064,7.19487620044895
4,"arima",100,11.9411391836731,NA,18.1695237721586,14.5251424075066,14.6439060598837,10.3422406055972,14.8788455217267
4,"arima",100,1.75191315599068,NA,2.06906083999093,1.90884812572195,1.91859920204811,1.75286842792039,1.9093293512191
4,"arima",100,6.44851640965706,NA,5.51975000179919,6.22017805777257,6.09317112153949,5.96236079235845,6.12993503826797
4,"arima",100,8.26462177075921,NA,5.2668261006387,6.99101205599716,6.73809896818665,7.49809881133492,6.91601970406079
4,"arima",100,4.55470842840076,NA,6.08618588670979,4.19575343270861,4.56300208504622,4.71885723011343,4.60839344731389
4,"arima",100,2.23560679158099,NA,4.78359114620848,2.58788416936116,2.58319249390185,1.46431344457905,2.42956068452665
4,"arima",100,8.37111532729945,NA,6.72376207634552,7.16952017596223,6.16560923140545,8.26485358810175,6.51427660300297
4,"arima",100,8.57625283658714,NA,6.60239456255659,8.15096299992313,7.52043559804521,7.54130391830137,7.52191761915863
4,"arima",100,15.6707195644972,NA,9.97856246046095,13.0654383429917,12.6373297303302,15.3626278331111,12.7356401140455
4,"arima",100,50.6920338929696,NA,39.8909956851089,45.5269982931045,43.4050726156957,48.039779419718,44.686627999249
4,"arima",100,32.6795945814979,NA,26.166765406852,24.5876128424665,26.1133712557341,33.6907704925349,25.9239452469267
4,"arima",100,29.1679659383643,NA,21.978815489379,24.2903412980906,24.110529050726,29.2310672668546,24.2520727108159
4,"arima",100,10.7335139317999,NA,9.13656499001167,9.5315748128118,8.72417202697184,9.70726729268237,9.58895518452437
4,"arima",100,21.9048300001948,NA,28.3220644332233,25.3691880564596,24.2450560297317,19.1754453031336,25.5921495411567
4,"arima",100,16.7524189937236,NA,24.0936362026312,19.9059520609886,20.5238622830449,16.347575869396,20.1098219625636
4,"arima",100,15.4726813239316,NA,23.628103665992,18.2716676771389,19.7454102844034,16.3346889119307,18.8182210839716
4,"arima",100,49.577592882566,NA,70.2165432314313,56.6529633031281,59.6612082019504,51.255922379862,58.4732897383554
4,"arima",100,38.3425450453153,NA,52.5138975066561,42.5238136106123,45.0105793797339,40.2103533766216,44.0032550697665
4,"arima",100,3.86455559634394,NA,0.618375154559506,1.72498650436127,1.14890328093376,2.22550379141508,1.26528033307636
